,Unique_Id,Location,Property_Type,Address,Rent,Price,Base,Number_Of_Bedroom,Number_Of_Bathroom,Description,Link,Run_Time
733,30|9|2025-05-17|23:08:28.786886,Islington,Apartment,"Camden Road, Holloway, N7","£4,247 pcm",4247,pcm,4,2,"ALL BILLS INCLUDED APART FROM COUNCIL TAX A newly refurbished four double bedroom apartment situated in a period conversion only moments from Holloway Road tube station. This spacious apartment boasts four large bedrooms, two contemporary bathrooms, open plan kitchen with integrated white goods ...",https://www.rightmove.co.uk/properties/159690767#/?channel=RES_LET,2025-05-17 23:08:28.786886
734,30|10|2025-05-17|23:08:28.786886,Islington,Flat,"Tiltman Place, London, N7","£2,158 pcm",2158,pcm,1,1,"Key features Fully furnished luxury modern flat with- balcony! Zone 2 ,10 minute walk to 3tube stations. Finsbury park ,Arsenal, Holloway. Victoria and Piccadilly line~ Modern living with landscap... ** Property Reference: 2454582 **",https://www.rightmove.co.uk/properties/160856117#/?channel=RES_LET,2025-05-17 23:08:28.786886
735,30|11|2025-05-17|23:08:28.786886,Islington,Flat,"3 Bollinder Place, London, EC1V 2AP","£3,650 pcm",3650,pcm,2,1,"Spacious modern two-bedroom apartment on the 12th floor designed by Foster+Partners to a state-of-art luxury standard, in the privileged 250 City Road Valentia Tower within the sought-after Zone 1 Islington area is becoming available for let.",https://www.rightmove.co.uk/properties/147816722#/?channel=RES_LET,2025-05-17 23:08:28.786886
736,30|12|2025-05-17|23:08:28.786886,Islington,Apartment,"Tiverton House, Pleasant Place, Islington, London, N1","£2,250 pcm",2250,pcm,1,1,"OUTSTANDING ONE BEDROOM APARTMENT SET ON A QUIET STREET IN THE HEART OF ISLINGTON **SHORT LET** **BILLS INCLUDED** A very well presented, bright and spacious one bedroom apartment set in a highly sought after red brick mansion block. Accommodation comprises a spac...",https://www.rightmove.co.uk/properties/161293622#/?channel=RES_LET,2025-05-17 23:08:28.786886
737,30|13|2025-05-17|23:08:28.786886,Islington,Penthouse,"Mallow Street, London, EC1Y","£5,250 pcm",5250,pcm,3,2,"Perched atop a Victorian warehouse is this stunning penthouse apartment offering in excess of 1,560 square feet of internal living space comprising; three bedrooms, an open-plan kitchen/lounge/dining room, two bathrooms, ample storage, and one of the largest roof terraces in all of EC1.",https://www.rightmove.co.uk/properties/161293439#/?channel=RES_LET,2025-05-17 23:08:28.786886
738,30|14|2025-05-17|23:08:28.786886,Islington,Flat,"Camden Road, Caledonian Road N7","£3,497 pcm",3497,pcm,3,2,"Located within a short walk to Caledonian Road Tube Station this spacious three double bedroom flat has a fully fitted modern kitchen, tiled bathroom, good storage space and is set on the ground floor of a large period house. This flat is also good for four sharers who don #39;t mind converting l...",https://www.rightmove.co.uk/properties/161288930#/?channel=RES_LET,2025-05-17 23:08:28.786886
739,30|15|2025-05-17|23:08:28.786886,Islington,Flat,"Clephane Road, London, N1","£2,750 pcm",2750,pcm,2,1,"Description Delightful south facing 2 bedroom, 1 bathroom flat in a great location. Off street parking bay (and bike shed) plus decent size Balcony. 15 minute walk to ANGEL/ Highbury & Isli... ** Property Reference: 2457144 **",https://www.rightmove.co.uk/properties/160926404#/?channel=RES_LET,2025-05-17 23:08:28.786886
740,30|16|2025-05-17|23:08:28.786886,Islington,Flat,"Cathcart Hill, Dartmouth Park Hill, N19","£3,358 pcm",3358,pcm,3,1,"Recently refurbished within this imposing double fronted Victorian house, is this very spacious 3 double bed flat with an open plan reception, fitted modern kitchen & bathroom. Beneifiting form wood floors, high ceilings & good natural light. Located on this lovely residential road in muc...",https://www.rightmove.co.uk/properties/161288543#/?channel=RES_LET,2025-05-17 23:08:28.786886
741,30|17|2025-05-17|23:08:28.786886,Islington,Apartment,"Chronicle Tower, Lexicon, 261b City Road, Angel, Shoreditch, London, EC1V","£3,000 pcm",3000,pcm,1,1,"Please Quote ID: 18383 This charming one bedroom apartment consists of one double bedroom with fitted wardrobes to master, storage, an open plan living room with luxury fitted kitchen. Further Information - Luxury Apartment ...",https://www.rightmove.co.uk/properties/161288468#/?channel=RES_LET,2025-05-17 23:08:28.786886
742,30|18|2025-05-17|23:08:28.786886,Islington,Apartment,"Cheverton Road, London, N19","£2,900 pcm",2900,pcm,3,2,"A truly stunning three bedroom duplex flat, situated within leafy Whitehall Park. Set on the second and third floor & beautifully finished throughout. The property offers a fantastic open plan living space & a private balcony that boasts a panoramic view of London.",https://www.rightmove.co.uk/properties/159830228#/?channel=RES_LET,2025-05-17 23:08:28.786886
743,30|19|2025-05-17|23:08:28.786886,Islington,Flat,"Sinclair Court, 
Highbury New Park, N5","£2,500 pcm",2500,pcm,2,1,"Two bedroom flat located close to Highbury and Islington Station, this spacious property is finished to a good standard throughout and currently getting new flooring. The property further benefits from a small balcony and communal garden.",https://www.rightmove.co.uk/properties/160661429#/?channel=RES_LET,2025-05-17 23:08:28.786886
744,30|20|2025-05-17|23:08:28.786886,Islington,Flat,"Fonthill Road, Finsbury Park, London, N4","£1,650 pcm",1650,pcm,1,1,LONG LET. Set moments from a host of local amenities and the green open spaces of Finsbury Park this top floor one bedroom apartment offers lovely bright modern interiors throughout and a fantastic open-plan living space.,https://www.rightmove.co.uk/properties/161283323#/?channel=RES_LET,2025-05-17 23:08:28.786886
745,30|21|2025-05-17|23:08:28.786886,Islington,Flat,"Hungerford Road, London, N7","£1,675 pcm",1675,pcm,1,1,"Available immediately. A bright and beautiful, recently refurbished, 1 bedroom apartment located on the second floor of a period building. The apartment is located on Hungerford Road, a quiet tre... ** Property Reference: 2486621 **",https://www.rightmove.co.uk/properties/162079859#/?channel=RES_LET,2025-05-17 23:08:28.786886
746,30|22|2025-05-17|23:08:28.786886,Islington,Flat,"Anson Road, Tufnell Park, N7","£1,950 pcm",1950,pcm,1,1,"A one bedroom ground floor flat with high ceilings throughout set within a Victorian mansion block on a quiet tree lined road conveniently located within minutes of the shops, cafes, restaurants and transport links of Tufnell Park. Transport links include Tufnell Park Underground Station (Norther...",https://www.rightmove.co.uk/properties/161272769#/?channel=RES_LET,2025-05-17 23:08:28.786886
747,30|23|2025-05-17|23:08:28.786886,Islington,Studio,"Heron Tower, 5 Moor Lane, Aldgate, London EC2Y","£2,708 pcm",2708,pcm,,1,"We are delighted to offer this stylish manhattan suite apartment situated on the 29th floor of the sought after Heron development. This beautifully furnished property comprises of open plan living with a fitted pulldown double bed, reception room with contemporary fitted kitchen including a Miele...",https://www.rightmove.co.uk/properties/161269613#/?channel=RES_LET,2025-05-17 23:08:28.786886
748,30|24|2025-05-17|23:08:28.786886,Islington,Apartment,"Bezier Apartments, 91 City Road, Old Street, Shoreditch, London, EC1Y","£3,600 pcm",3600,pcm,2,2,"Please Quote ref: ASP 3837 12 Months Contract 5 Weeks of weekly rent Council Tax: Ask Agent Incredible 2 bed flat available on the high floors floor of an iconic development. Boasting unbeatable views over the City, underfloor h...",https://www.rightmove.co.uk/properties/87122223#/?channel=RES_LET,2025-05-17 23:08:28.786886
749,30|25|2025-05-17|23:08:28.786886,Islington,Apartment,"Bezier Apartments, City Road, Old Street, Shoreditch, London, EC1Y","£2,400 pcm",2400,pcm,,1,"Please Quote ID: 453 Stunning studio apartment situated in the iconic development on Old Street roundabout, Bezier Apartments. The apartment is furnished to an exceptional standard, and the interior décor is chic and modern, with high quality fit...",https://www.rightmove.co.uk/properties/158982401#/?channel=RES_LET,2025-05-17 23:08:28.786886
751,31|2|2025-05-17|23:08:28.786886,Islington,Flat,"Kings Cross Road , Kings Cross  WC1X","£1,842 pcm",1842,pcm,1,,"A lovely one double bedroom flat set on the top floor of a small private secure block in Kings Cross. This property has been recently refurbished to a very good standard with modern kitchen, wood floors, neutral decor and a fully tiled bathroom nbsp; with an L-shape bath.",https://www.rightmove.co.uk/properties/146610209#/?channel=RES_LET,2025-05-17 23:08:28.786886
753,31|4|2025-05-17|23:08:28.786886,Islington,Apartment,"St Williams Court, 1 Gifford Street, London, N1","£3,750 pcm",3750,pcm,3,2,"We are delighted to bring you this amazing 3 double bedroom apartment set within this sought after private development. Benefits include 3 double bedrooms, 2 bathrooms, hard wooden floors throughout, modern fully fitted open plan kitchen/reception room, well-appointed bathroom suite, t...",https://www.rightmove.co.uk/properties/161257442#/?channel=RES_LET,2025-05-17 23:08:28.786886
754,31|5|2025-05-17|23:08:28.786886,Islington,Flat,"Goddard Place, 
Archway, N19","£3,750 pcm",3750,pcm,3,2,"Modern 3-bed, 2-bath home in gated community of Goddard Place, N19. Features mezzanine office, off-road parking, communal garden, and part-furnished. Great location with transport links.",https://www.rightmove.co.uk/properties/161253518#/?channel=RES_LET,2025-05-17 23:08:28.786886
755,31|6|2025-05-17|23:08:28.786886,Islington,Studio,"Bezier Apartments, City Road, EC1Y","£2,500 pcm",2500,pcm,,1,"A well presented studio apartment situated in the Bezier Apartments located on City Road in EC1Y. This stunning new build property is a gem waiting to be discovered. Situated in a vibrant and bustling area, this apartment offers the perfect blend of modern living and convenience. Step into this c...",https://www.rightmove.co.uk/properties/161252198#/?channel=RES_LET,2025-05-17 23:08:28.786886
756,31|7|2025-05-17|23:08:28.786886,Islington,Flat,"Hungerford Road, Hillmarton Conservation Area N7","£3,575 pcm",3575,pcm,4,,"Black Katz are pleased to offer this large newly refurbished four double bedroom split level top floor period conversion. The property boasts four good sized double bedrooms, very large lounge, large fully fitted kitchen diner with space for a sofa, very bright and airy with high ceilings and big...",https://www.rightmove.co.uk/properties/160298780#/?channel=RES_LET,2025-05-17 23:08:28.786886
757,31|8|2025-05-17|23:08:28.786886,Islington,Apartment,"Camden Road,, London, N7","£4,250 pcm",4250,pcm,4,2,"*ALL BILLS INCLUDED EXCLUDING COUNCIL TAX* We are delighted to bring you this large four double bedroom penthouse apartment. Benefits include, four double bedrooms, modern bathroom, bright and spacious lounge, fully fitted kitchen with all mod cons, furnished to a high stand...",https://www.rightmove.co.uk/properties/159878951#/?channel=RES_LET,2025-05-17 23:08:28.786886
758,31|9|2025-05-17|23:08:28.786886,Islington,Apartment,"Esther Anne Place, Shoreditch, N1","£3,300 pcm",3300,pcm,1,1,"A beautiful and spacious apartment situated within a prestigious development in the heart of vibrant Islington, 1.1 miles from Old Street Underground.",https://www.rightmove.co.uk/properties/160746245#/?channel=RES_LET,2025-05-17 23:08:28.786886
759,31|10|2025-05-17|23:08:28.786886,Islington,Flat,"Valencia Tower, 3 Bollinder Place, London EC1V","£4,200 pcm",4200,pcm,2,2,"Let UK Home present this bright two-bedroom apartment in Valencia Tower in 250 City Road. This property comprises a large bright open plan kitchen and living room, two double bedrooms with wardrobes(master en-suite), a large family sized bathroom and ample storage. Residents of ...",https://www.rightmove.co.uk/properties/160814393#/?channel=RES_LET,2025-05-17 23:08:28.786886
760,31|11|2025-05-17|23:08:28.786886,Islington,Apartment,"Clarendon Court, Barbican, EC1Y","£3,850 pcm",3850,pcm,2,2,"Exceptionally located in the city of London, new build 2b2b furnished in a show home style with building facilities. Supermarkets and coffee shops are only a few minutes walk away.",https://www.rightmove.co.uk/properties/161238872#/?channel=RES_LET,2025-05-17 23:08:28.786886
761,31|12|2025-05-17|23:08:28.786886,Islington,Flat,"Angel Point, City Road, London, EC1V","£2,500 pcm",2500,pcm,1,1,"A beautifully presented one-bedroom apartment available to rent in Islington. Knight Frank is delighted to present this charming one-bedroom apartment in the highly sought-after Angel Point development. The property boasts a spacious living area, beautifully illuminated by a striking floor-to-c...",https://www.rightmove.co.uk/properties/161235530#/?channel=RES_LET,2025-05-17 23:08:28.786886
762,31|13|2025-05-17|23:08:28.786886,Islington,Flat,"Moor Lane, London, EC2Y","£2,500 pcm",2500,pcm,1,1,"A luxury studio apartment located in the heart of the City of London in the sought after The Heron development. It offers a well sized reception area, partitioned sleeping area with a desk / working space, open plan kitchen with Miele appliances, solid wood flooring throughout and luxury shower room",https://www.rightmove.co.uk/properties/144215330#/?channel=RES_LET,2025-05-17 23:08:28.786886
763,31|14|2025-05-17|23:08:28.786886,Islington,Apartment,"Essex Road, Islington, Angel, London, N1","£4,400 pcm",4400,pcm,3,2,"RENOVATED THREE DOUBLE BEDROOM TWO BATHROOM APARTMENT Larger than normal, duplex apartment, set on the upper floors of this red-brick building. Located in the Heart of Islington on Essex Road. The property benefits from a brand new kitchen with integrated appliances, spaciou...",https://www.rightmove.co.uk/properties/161232887#/?channel=RES_LET,2025-05-17 23:08:28.786886
764,31|15|2025-05-17|23:08:28.786886,Islington,Apartment,Eden Grove London N7,"£2,708 pcm",2708,pcm,1,1,***AVAILABLE FOR UP TO SIX MONTHS*** A newly refurbished one bedroom apartment on the eighth floor of a secure development with concierge and private outside space.,https://www.rightmove.co.uk/properties/161230808#/?channel=RES_LET,2025-05-17 23:08:28.786886
765,31|16|2025-05-17|23:08:28.786886,Islington,Apartment,"Valencia Tower, Bollinder Place, EC1V","£4,600 pcm",4600,pcm,2,2,"Regent are excited to offer this spectacular two-bedroom apartment in the heart ofValencia Tower, part of the 250 City Road development, EC1V. This well-proportioned apartment comprises two spacious bedrooms with fitted wardrobes, a large open-plan kitchen/reception room wi...",https://www.rightmove.co.uk/properties/161229152#/?channel=RES_LET,2025-05-17 23:08:28.786886
766,31|17|2025-05-17|23:08:28.786886,Islington,Flat,"Tollington Park, London, N4","£1,400 pcm",1400,pcm,1,,Varosi Estates is Please to offer this large 1 Bedroom Flat in the heart of Finsbury Park that offers great transport links.,https://www.rightmove.co.uk/properties/161225642#/?channel=RES_LET,2025-05-17 23:08:28.786886
767,31|18|2025-05-17|23:08:28.786886,Islington,Maisonette,"Rotherfield Street, Islington, N1","£3,250 pcm",3250,pcm,3,1,"Split over three floors, this three double bedroom maisonette in Rotherfield Street really is the place to live. The property offers a spacious and modern open plan kitchen/ living room, three double bedrooms, three piece family room, first floor WC and a separate study room. Rotherfiel...",https://www.rightmove.co.uk/properties/161222696#/?channel=RES_LET,2025-05-17 23:08:28.786886
768,31|19|2025-05-17|23:08:28.786886,Islington,Flat,"Cardozo Road, Islington, N7","£3,250 pcm",3250,pcm,3,3,"Recently refurbished bright & spacious 3 double bedroom split level conversion with a spacious open plan reception room, fitted modern & 3 bathroom, benefiting from wood floors, high ceilings, sash windows & good natural light. Conveniently located moments from all amenities of Caledo...",https://www.rightmove.co.uk/properties/161219918#/?channel=RES_LET,2025-05-17 23:08:28.786886
769,31|20|2025-05-17|23:08:28.786886,Islington,Apartment,"Buckler Court, Eden Grove, LONDON","£2,100 pcm",2100,pcm,1,1,New to the market lovely one double bedroom apartment with concierge and gym facilities walking distance to the station,https://www.rightmove.co.uk/properties/150680192#/?channel=RES_LET,2025-05-17 23:08:28.786886
770,31|21|2025-05-17|23:08:28.786886,Islington,Apartment,"Junction Road, Tufnell Park, London, N19","£2,000 pcm",2000,pcm,1,1,"Situated in the vibrant heart of Archway, this beautifully presented ONE BEDROOM GROUND FLOOR FLAT offers well-proportioned accommodation ideal for professionals or couples. The property boasts a spacious open-plan kitchen, dining, and reception area, perfect for modern living and entertaining. L...",https://www.rightmove.co.uk/properties/161214338#/?channel=RES_LET,2025-05-17 23:08:28.786886
771,31|22|2025-05-17|23:08:28.786886,Islington,Flat,"Moor Lane, Moorgate","£2,400 pcm",2400,pcm,,1,"A luxury galley suite which is presented in excellent condition. Professionals will enjoy the iconic London views from the balcony, as well as the communal advantages of the 24 hour concierge, gym, restaurant, cocktail bar, cinema and meeting rooms.",https://www.rightmove.co.uk/properties/158687027#/?channel=RES_LET,2025-05-17 23:08:28.786886
772,31|23|2025-05-17|23:08:28.786886,Islington,Apartment,"Highbury New Park, Highbury, N5","£3,300 pcm",3300,pcm,2,1,"Situated on the very pretty, tree lined Highbury New Park is this two bedroom Victorian period conversion. The property comprises of a separate kitchen, living room with doors leading out onto a patio area and private garden, a modern bathroom and two good size double bedrooms. Furthermore, its g...",https://www.rightmove.co.uk/properties/161212982#/?channel=RES_LET,2025-05-17 23:08:28.786886
773,31|24|2025-05-17|23:08:28.786886,Islington,Flat,"Camden Road, Camden Road","£2,496 pcm",2496,pcm,2,1,"A two double bedroom apartment with fantastic living space throughout benefitting from a private balcony, wooden floors, spacious rooms and modern kitchen.",https://www.rightmove.co.uk/properties/160955300#/?channel=RES_LET,2025-05-17 23:08:28.786886
774,31|25|2025-05-17|23:08:28.786886,Islington,Flat,"Englefield Road, 
De Beauvoir, N1","£3,250 pcm",3250,pcm,1,1,"SHORT LET! This charming 1 bedroom period conversion, positioned in the heart of De Beauvoir, offers c790sq ft. of beautiful accommodation with direct access to a shared garden.",https://www.rightmove.co.uk/properties/161208092#/?channel=RES_LET,2025-05-17 23:08:28.786886
775,32|1|2025-05-17|23:08:28.786886,Islington,Apartment,"Camden Road, Holloway Islington, London","£3,649 pcm",3649,pcm,3,2,"***VIDEO VIEWINGS AVAILABLE*** Spacious and recently modernized apartment to rent located moments from all amenities of Holloway Road. The property comprises a good size kitchen diner, three well proportioned double bedrooms, two bathrooms and a private balcony located in the heart of Holloway wi...",https://www.rightmove.co.uk/properties/96664666#/?channel=RES_LET,2025-05-17 23:08:28.786886
777,32|3|2025-05-17|23:08:28.786886,Islington,Studio,"Junction Road, London, N19 5QD","£1,700 pcm",1700,pcm,,1,"A sunny studio flat located on the third floor of quiet and private residential block. Finished to a good standard with lovely wood floors and a large separate eat-in kitchen, main bathroom and a shed for additional storage. It enjoys a superb location within close walking distance of the wond...",https://www.rightmove.co.uk/properties/161719394#/?channel=RES_LET,2025-05-17 23:08:28.786886
778,32|4|2025-05-17|23:08:28.786886,Islington,Flat,"Cloudesley Square, 
Angel, N1","£4,250 pcm",4250,pcm,2,1,"A wonderful two double bedroom maisonette, converted over the upper floors of an imposing Georgian building with roof terrace, situated on a prestigious garden square in Barnsbury.",https://www.rightmove.co.uk/properties/161205905#/?channel=RES_LET,2025-05-17 23:08:28.786886
779,32|5|2025-05-17|23:08:28.786886,Islington,Flat,"Freegrove Road, Islington, N7","£3,402 pcm",3402,pcm,3,2,"A recently refurbished bright & spacious 3 double bedroom conversion with own garden, a very large open plan reception with bi-folding doors leading out onto the garden, modern fully fitted kitchen, two bathroom and ample storage. Further benefits include wood floors, sash windows & high ...",https://www.rightmove.co.uk/properties/161202533#/?channel=RES_LET,2025-05-17 23:08:28.786886
780,32|6|2025-05-17|23:08:28.786886,Islington,Flat,"Mildmay Avenue, London, N1","£2,750 pcm",2750,pcm,2,1,"*** SHORT TERM RENTAL FOR TWO MONTHS *** Available to view by appointment only, this exceptional two bedroom modern apartment is situated on the first floor with a balcony Offering over 670 sq. ft. (62 sqm.) of internal accommodation, the property comprises open plan kitchen/rec...",https://www.rightmove.co.uk/properties/161199662#/?channel=RES_LET,2025-05-17 23:08:28.786886
781,32|7|2025-05-17|23:08:28.786886,Islington,Flat,"York Way, Camden N7","£4,767 pcm",4767,pcm,6,2,"Spacious six nbsp;double bedroom house split over three floors in Camden Caledonian Road. Located within minutes to Caledonian Road Tube Station the property benefits from six nbsp;double bedrooms, two bathrooms, large lounge, neutral decor, modern kitchen diner, nbsp;good storage space and acces...",https://www.rightmove.co.uk/properties/161193698#/?channel=RES_LET,2025-05-17 23:08:28.786886
782,32|8|2025-05-17|23:08:28.786886,Islington,Studio,"Rufford Street, London, N1","£1,220 pcm",1220,pcm,,1,*AVAILABLE FROM 5th June 2025 - Water & Wifi included* Please note minimum tenancy duration is 12 month with further renewals available. THE PROPERTY: New to the market is this well locate... ** Property Reference: 2464310 **,https://www.rightmove.co.uk/properties/161190035#/?channel=RES_LET,2025-05-17 23:08:28.786886
783,32|9|2025-05-17|23:08:28.786886,Islington,Flat Share,"Cottenham House, London, N19","£1,000 pcm",1000,pcm,1,1,"We have a comfortably furnished double room available for £1000 per month with all bills included. The property has 1 bathroom, 2 toilets and a generously sized kitchen. Situated in a quiet loca... ** Property Reference: 2395579 **",https://www.rightmove.co.uk/properties/158594657#/?channel=RES_LET,2025-05-17 23:08:28.786886
784,32|10|2025-05-17|23:08:28.786886,Islington,Flat,"Sun Street, The City, London, EC2A","£3,553 pcm",3553,pcm,1,1,"This luxury, one bedroom apartment is set within the fantastic One Crown Place development in the heart of the City of London. It comprises an open plan kitchen/ dining and living room, winter garden, ample bedroom, and a smart bedroom. Features include wood flooring, underfloor heating, comfort ...",https://www.rightmove.co.uk/properties/161174570#/?channel=RES_LET,2025-05-17 23:08:28.786886
785,32|11|2025-05-17|23:08:28.786886,Islington,Flat,"Clarendon Court, 43 Golden Lane, London, Greater London, EC1Y","£7,100 pcm",7100,pcm,3,2,- Penthouse (9th floor) - 3 bedroom - 2 bathroom (including 1 ensuite) - Approx 1400 sqft internal - Approx 700 sqft of outside space - 1 terrace + wrapped around balcony - Air Conditioning - Custom branded furniture - 24 Hr Concierge - Games Room,https://www.rightmove.co.uk/properties/160674977#/?channel=RES_LET,2025-05-17 23:08:28.786886
786,32|12|2025-05-17|23:08:28.786886,Islington,Flat,"Mountgrove Road, Highbury, London, N5","£2,100 pcm",2100,pcm,1,,"ZERO DEPOSIT AVAILABLE. LONG LET. This stylish split level flat on the 3rd floor is bright and spacious throughout featuring a modern open plan kitchen and reception room, well sized bedroom and modern shower room.",https://www.rightmove.co.uk/properties/161170340#/?channel=RES_LET,2025-05-17 23:08:28.786886
787,32|13|2025-05-17|23:08:28.786886,Islington,Apartment,"Moor Lane, London, EC2Y","£4,853 pcm",4853,pcm,2,2,"A luxury two bedroom apartment situated in the sought after Heron development. The property comprises two generously double bedrooms each with fitted wardrobes and en-suite to master, two luxury bathrooms, open plan kitchen with natural wood work surfaces and Miele appliances, white Porcelain til...",https://www.rightmove.co.uk/properties/160266878#/?channel=RES_LET,2025-05-17 23:08:28.786886
788,32|14|2025-05-17|23:08:28.786886,Islington,Apartment,"St. Williams Court, Gifford Street, London, N1","£2,200 pcm",2200,pcm,1,1,Please Quote ID: 58155 **Video Tour Available Upon Request** A stylish and contemporary one-bedroom apartment set within the sought-after St. William's Court development in the heart of Islington. This bright and well-presented hom...,https://www.rightmove.co.uk/properties/161166800#/?channel=RES_LET,2025-05-17 23:08:28.786886
789,32|15|2025-05-17|23:08:28.786886,Islington,Flat,"Collier Street, Angel / Kings Cross N1","£3,467 pcm",3467,pcm,3,1,"Black Katz are pleased to offer to the market this spacious three double bedroom property set on the eighth floor of a secure purpose built block moments to Kings Cross tube station. This very well maintained property comprises a very large lounge with wooden floors, separate kitchen, t...",https://www.rightmove.co.uk/properties/156635534#/?channel=RES_LET,2025-05-17 23:08:28.786886
790,32|16|2025-05-17|23:08:28.786886,Islington,Flat,"Bridgewater Square, The Cobalt Building","£2,925 pcm",2925,pcm,2,2,"A modern two bedroom apartment within this well located development on a quiet square in the City of London. Perfect for those wanting to be near the City's financial centre and tech hub, Clerkenwell and Shoreditch.",https://www.rightmove.co.uk/properties/161147336#/?channel=RES_LET,2025-05-17 23:08:28.786886
791,32|17|2025-05-17|23:08:28.786886,Islington,Flat,"3 Bedroom Flat – Jocelin House , Barnsbury Estate, N1","£2,750 pcm",2750,pcm,3,1,"Andrew Lloyd are pleased to offer this beautiful spacious 3 Bedroom Flat located just under a mile away from angel station with its shops and amenities This property consists of three large average double bedrooms, a spacious separate reception room, fully fitted kitchen with modern appliances...",https://www.rightmove.co.uk/properties/161754254#/?channel=RES_LET,2025-05-17 23:08:28.786886
792,32|18|2025-05-17|23:08:28.786886,Islington,Flat,"Junction Road, 
Tufnell Park, N19","£2,000 pcm",2000,pcm,1,1,"Bright, spacious 1-bed with living room, modern kitchen, Conveniently located near Tufnell Park and Archway stations, with local shops and cafes nearby. Double glazing, neutral décor, and secure entry.",https://www.rightmove.co.uk/properties/161143592#/?channel=RES_LET,2025-05-17 23:08:28.786886
793,32|19|2025-05-17|23:08:28.786886,Islington,Apartment,"Queensland Road, London, N7","£2,080 pcm",2080,pcm,1,1,A one double bedroom apartment set on the fourth floor of this secure modern development with concierge and gym in Holloway.,https://www.rightmove.co.uk/properties/159670436#/?channel=RES_LET,2025-05-17 23:08:28.786886
794,32|20|2025-05-17|23:08:28.786886,Islington,Flat,Copenhagen Street London N1,"£2,800 pcm",2800,pcm,2,1,"A bright and modern two bedroom apartment with private outside space located in a central location close to Coals Drop Yard, Kings Cross.",https://www.rightmove.co.uk/properties/161136062#/?channel=RES_LET,2025-05-17 23:08:28.786886
796,32|22|2025-05-17|23:08:28.786886,Islington,Apartment,"Islington On The Green, 12A Islington Green, Islington, London, N1","£3,445 pcm",3445,pcm,1,1,Large one bedroom apartment with superb private terrace in this popular central Islington development,https://www.rightmove.co.uk/properties/161123825#/?channel=RES_LET,2025-05-17 23:08:28.786886
797,32|23|2025-05-17|23:08:28.786886,Islington,Apartment,"Hazelville Road, London, N19","£2,500 pcm",2500,pcm,3,1,"***LANDLORD WILL ACCEPT SHARERS*** A three-bedroom flat, found in a prime N19 location only a few minutes from Archway Underground Station (Northern Line, Zone 2). The area does not fall short of Green Spaces, amenities, shopping centres and great schools. The property is literally a stone&rsquo...",https://www.rightmove.co.uk/properties/132839228#/?channel=RES_LET,2025-05-17 23:08:28.786886
798,32|24|2025-05-17|23:08:28.786886,Islington,Apartment,"Kings Quarter, Kings Cross, N1","£2,800 pcm",2800,pcm,2,1,"Located in the heart of Kings Cross is this stunning two bedroom, fourth floor apartment offered on a 12 month fixed term rental. Available now.",https://www.rightmove.co.uk/properties/160672625#/?channel=RES_LET,2025-05-17 23:08:28.786886
799,32|25|2025-05-17|23:08:28.786886,Islington,Apartment,"Carrara Tower, 1 Bollinder Place, London, EC1V","£5,900 pcm",5900,pcm,2,2,"Experience elevated city living in this luxurious 2-bedroom, 2-bathroom apartment on the 36th floor of Carrara Tower, EC1V.",https://www.rightmove.co.uk/properties/161623880#/?channel=RES_LET,2025-05-17 23:08:28.786886
801,33|2|2025-05-17|23:08:28.786886,Islington,Apartment,"Junction Road, Archway, London, N19","£2,000 pcm",2000,pcm,1,1,"One bedroom FLAT set within PERIOD CONVERSION and just a short walk from ARCHWAY STATION. Benefitting from FITTED KITCHEN opening to spacious lounge, double bedroom and bathroom. Furnished",https://www.rightmove.co.uk/properties/161115713#/?channel=RES_LET,2025-05-17 23:08:28.786886
802,33|3|2025-05-17|23:08:28.786886,Islington,Apartment,"City Road, London, EC1V","£4,500 pcm",4500,pcm,2,2,"A beautifully presented sub-penthouse apartment situated on the 25th floor of the Art Deco inspired Eagle Point development. Spanning over 1,000 sqft this sleek and modern apartment features a bright and spacious open plan living area with a fully integrated kitchen, access to a large private bal...",https://www.rightmove.co.uk/properties/161114366#/?channel=RES_LET,2025-05-17 23:08:28.786886
803,33|4|2025-05-17|23:08:28.786886,Islington,Apartment,"City Road, London, EC1V","£4,500 pcm",4500,pcm,2,2,"25th floor incredible sub-penthouse in Eagle Point spanning circa 1,050 sqft (approx) on City Road is just a minute’s walk from Old Street Tube Station.",https://www.rightmove.co.uk/properties/159045575#/?channel=RES_LET,2025-05-17 23:08:28.786886
804,33|5|2025-05-17|23:08:28.786886,Islington,Apartment,"Carrara Tower, 1, Bollinder Place, LONDON, EC1V","£4,000 pcm",4000,pcm,2,1,"Modern 2-bedroom, 1-bathroom apartment on the 30th floor of Carrara Tower, EC1V, offering panoramic city views, high-spec interiors, and access to luxury amenities.",https://www.rightmove.co.uk/properties/161623160#/?channel=RES_LET,2025-05-17 23:08:28.786886
805,33|6|2025-05-17|23:08:28.786886,Islington,Flat,"Ashley Road, London, N19","£2,550 pcm",2550,pcm,2,1,"We are proud to offer this delightful 2 bedroom, 1 bathroom flat in a great location. Available to move in from 30 April 2025, this property benefits from garden access. Property is offered unfur... ** Property Reference: 2460036 **",https://www.rightmove.co.uk/properties/161112041#/?channel=RES_LET,2025-05-17 23:08:28.786886
